study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp
PRJEB5348	SAMEA2400933	ERX425076	ERR458729	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458729/ERR458729.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458729/120903_0219_D0PT7ACXX_6_SA-PE-029.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458729
PRJEB5348	SAMEA2400934	ERX425077	ERR458730	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458730/ERR458730.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458730/120903_0219_D0PT7ACXX_7_SA-PE-029.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458730
PRJEB5348	SAMEA2400935	ERX425078	ERR458731	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458731/ERR458731.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458731/120903_0219_D0PT7ACXX_1_SA-PE-014.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458731
PRJEB5348	SAMEA2400936	ERX425079	ERR458732	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458732/ERR458732.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458732/120903_0219_D0PT7ACXX_2_SA-PE-014.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458732
PRJEB5348	SAMEA2400937	ERX425080	ERR458733	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458733/ERR458733.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458733/120903_0219_D0PT7ACXX_3_SA-PE-014.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458733
PRJEB5348	SAMEA2400938	ERX425081	ERR458734	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458734/ERR458734.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458734/120903_0219_D0PT7ACXX_4_SA-PE-014.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458734
PRJEB5348	SAMEA2400939	ERX425082	ERR458735	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458735/ERR458735.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458735/120903_0219_D0PT7ACXX_5_SA-PE-014.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458735
PRJEB5348	SAMEA2400940	ERX425083	ERR458736	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458736/ERR458736.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458736/120903_0219_D0PT7ACXX_6_SA-PE-014.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458736
PRJEB5348	SAMEA2400941	ERX425084	ERR458737	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458737/ERR458737.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458737/120903_0219_D0PT7ACXX_7_SA-PE-014.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458737
PRJEB5348	SAMEA2400942	ERX425085	ERR458738	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458738/ERR458738.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458738/120903_0219_D0PT7ACXX_1_SA-PE-060.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458738
PRJEB5348	SAMEA2400943	ERX425086	ERR458739	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458739/ERR458739.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458739/120903_0219_D0PT7ACXX_2_SA-PE-060.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458739
PRJEB5348	SAMEA2400944	ERX425087	ERR458740	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458740/ERR458740.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458740/120903_0219_D0PT7ACXX_3_SA-PE-060.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458740
PRJEB5348	SAMEA2400945	ERX425088	ERR458741	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458741/ERR458741.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458741/120903_0219_D0PT7ACXX_4_SA-PE-060.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458741
PRJEB5348	SAMEA2400946	ERX425089	ERR458742	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458742/ERR458742.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458742/120903_0219_D0PT7ACXX_5_SA-PE-060.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458742
PRJEB5348	SAMEA2400947	ERX425090	ERR458743	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458743/ERR458743.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458743/120903_0219_D0PT7ACXX_6_SA-PE-060.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458743
PRJEB5348	SAMEA2400948	ERX425091	ERR458744	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458744/ERR458744.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458744/120903_0219_D0PT7ACXX_7_SA-PE-060.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458744
PRJEB5348	SAMEA2400949	ERX425092	ERR458745	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458745/ERR458745.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458745/120903_0219_D0PT7ACXX_1_SA-PE-023.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458745
PRJEB5348	SAMEA2400950	ERX425093	ERR458746	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458746/ERR458746.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458746/120903_0219_D0PT7ACXX_2_SA-PE-023.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458746
PRJEB5348	SAMEA2400951	ERX425094	ERR458747	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458747/ERR458747.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458747/120903_0219_D0PT7ACXX_3_SA-PE-023.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458747
PRJEB5348	SAMEA2400952	ERX425095	ERR458748	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458748/ERR458748.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458748/120903_0219_D0PT7ACXX_4_SA-PE-023.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458748
PRJEB5348	SAMEA2400953	ERX425096	ERR458749	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458749/ERR458749.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458749/120903_0219_D0PT7ACXX_5_SA-PE-023.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458749
PRJEB5348	SAMEA2400954	ERX425097	ERR458750	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458750/ERR458750.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458750/120903_0219_D0PT7ACXX_6_SA-PE-023.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458750
PRJEB5348	SAMEA2400955	ERX425098	ERR458751	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458751/ERR458751.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458751/120903_0219_D0PT7ACXX_7_SA-PE-023.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458751
PRJEB5348	SAMEA2400956	ERX425099	ERR458752	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458752/ERR458752.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458752/120903_0219_D0PT7ACXX_1_SA-PE-046.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458752
PRJEB5348	SAMEA2400957	ERX425100	ERR458753	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458753/ERR458753.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458753/120903_0219_D0PT7ACXX_2_SA-PE-046.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458753
PRJEB5348	SAMEA2400958	ERX425101	ERR458754	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458754/ERR458754.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458754/120903_0219_D0PT7ACXX_3_SA-PE-046.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458754
PRJEB5348	SAMEA2400959	ERX425102	ERR458755	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458755/ERR458755.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458755/120903_0219_D0PT7ACXX_4_SA-PE-046.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458755
PRJEB5348	SAMEA2400960	ERX425103	ERR458756	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458756/ERR458756.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458756/120903_0219_D0PT7ACXX_5_SA-PE-046.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458756
PRJEB5348	SAMEA2400961	ERX425104	ERR458757	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458757/ERR458757.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458757/120903_0219_D0PT7ACXX_6_SA-PE-046.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458757
PRJEB5348	SAMEA2400962	ERX425105	ERR458758	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458758/ERR458758.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458758/120903_0219_D0PT7ACXX_7_SA-PE-046.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458758
PRJEB5348	SAMEA2400963	ERX425106	ERR458759	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458759/ERR458759.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458759/120903_0219_D0PT7ACXX_1_SA-PE-006.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458759
PRJEB5348	SAMEA2400964	ERX425107	ERR458760	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458760/ERR458760.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458760/120903_0219_D0PT7ACXX_2_SA-PE-006.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458760
PRJEB5348	SAMEA2400965	ERX425108	ERR458761	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458761/ERR458761.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458761/120903_0219_D0PT7ACXX_3_SA-PE-006.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458761
PRJEB5348	SAMEA2400966	ERX425109	ERR458762	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458762/ERR458762.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458762/120903_0219_D0PT7ACXX_4_SA-PE-006.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458762
PRJEB5348	SAMEA2400967	ERX425110	ERR458763	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458763/ERR458763.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458763/120903_0219_D0PT7ACXX_5_SA-PE-006.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458763
PRJEB5348	SAMEA2400968	ERX425111	ERR458764	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458764/ERR458764.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458764/120903_0219_D0PT7ACXX_6_SA-PE-006.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458764
PRJEB5348	SAMEA2400969	ERX425112	ERR458765	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458765/ERR458765.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458765/120903_0219_D0PT7ACXX_7_SA-PE-006.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458765
PRJEB5348	SAMEA2400970	ERX425113	ERR458766	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458766/ERR458766.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458766/120903_0219_D0PT7ACXX_1_SA-PE-019.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458766
PRJEB5348	SAMEA2400971	ERX425114	ERR458767	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458767/ERR458767.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458767/120903_0219_D0PT7ACXX_2_SA-PE-019.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458767
PRJEB5348	SAMEA2400972	ERX425115	ERR458768	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458768/ERR458768.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458768/120903_0219_D0PT7ACXX_3_SA-PE-019.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458768
PRJEB5348	SAMEA2400973	ERX425116	ERR458769	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458769/ERR458769.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458769/120903_0219_D0PT7ACXX_4_SA-PE-019.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458769
PRJEB5348	SAMEA2400974	ERX425117	ERR458770	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458770/ERR458770.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458770/120903_0219_D0PT7ACXX_5_SA-PE-019.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458770
PRJEB5348	SAMEA2400975	ERX425118	ERR458771	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458771/ERR458771.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458771/120903_0219_D0PT7ACXX_6_SA-PE-019.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458771
PRJEB5348	SAMEA2400976	ERX425119	ERR458772	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458772/ERR458772.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458772/120903_0219_D0PT7ACXX_7_SA-PE-019.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458772
PRJEB5348	SAMEA2400977	ERX425120	ERR458773	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458773/ERR458773.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458773/120903_0219_D0PT7ACXX_1_SA-PE-012.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458773
PRJEB5348	SAMEA2400978	ERX425121	ERR458774	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458774/ERR458774.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458774/120903_0219_D0PT7ACXX_2_SA-PE-012.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458774
PRJEB5348	SAMEA2400979	ERX425122	ERR458775	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458775/ERR458775.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458775/120903_0219_D0PT7ACXX_3_SA-PE-012.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458775
PRJEB5348	SAMEA2400980	ERX425123	ERR458776	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458776/ERR458776.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458776/120903_0219_D0PT7ACXX_4_SA-PE-012.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458776
PRJEB5348	SAMEA2400981	ERX425124	ERR458777	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458777/ERR458777.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458777/120903_0219_D0PT7ACXX_5_SA-PE-012.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458777
PRJEB5348	SAMEA2400982	ERX425125	ERR458778	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458778/ERR458778.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458778/120903_0219_D0PT7ACXX_6_SA-PE-012.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458778
PRJEB5348	SAMEA2400983	ERX425126	ERR458779	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458779/ERR458779.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458779/120903_0219_D0PT7ACXX_7_SA-PE-012.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458779
PRJEB5348	SAMEA2400984	ERX425127	ERR458780	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458780/ERR458780.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458780/120903_0219_D0PT7ACXX_1_SA-PE-079.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458780
PRJEB5348	SAMEA2400985	ERX425128	ERR458781	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458781/ERR458781.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458781/120903_0219_D0PT7ACXX_2_SA-PE-079.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458781
PRJEB5348	SAMEA2400986	ERX425129	ERR458782	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458782/ERR458782.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458782/120903_0219_D0PT7ACXX_3_SA-PE-079.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458782
PRJEB5348	SAMEA2400987	ERX425130	ERR458783	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458783/ERR458783.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458783/120903_0219_D0PT7ACXX_4_SA-PE-079.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458783
PRJEB5348	SAMEA2400988	ERX425131	ERR458784	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458784/ERR458784.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458784/120903_0219_D0PT7ACXX_5_SA-PE-079.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458784
PRJEB5348	SAMEA2400989	ERX425132	ERR458785	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458785/ERR458785.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458785/120903_0219_D0PT7ACXX_6_SA-PE-079.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458785
PRJEB5348	SAMEA2400990	ERX425133	ERR458786	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458786/ERR458786.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458786/120903_0219_D0PT7ACXX_7_SA-PE-079.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458786
PRJEB5348	SAMEA2400991	ERX425134	ERR458787	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458787/ERR458787.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458787/120903_0219_D0PT7ACXX_1_SA-PE-047.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458787
PRJEB5348	SAMEA2400992	ERX425135	ERR458788	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458788/ERR458788.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458788/120903_0219_D0PT7ACXX_2_SA-PE-047.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458788
PRJEB5348	SAMEA2400993	ERX425136	ERR458789	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458789/ERR458789.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458789/120903_0219_D0PT7ACXX_3_SA-PE-047.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458789
PRJEB5348	SAMEA2400994	ERX425137	ERR458790	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458790/ERR458790.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458790/120903_0219_D0PT7ACXX_4_SA-PE-047.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458790
PRJEB5348	SAMEA2400995	ERX425138	ERR458791	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458791/ERR458791.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458791/120903_0219_D0PT7ACXX_5_SA-PE-047.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458791
PRJEB5348	SAMEA2400996	ERX425139	ERR458792	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458792/ERR458792.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458792/120903_0219_D0PT7ACXX_6_SA-PE-047.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458792
PRJEB5348	SAMEA2400997	ERX425140	ERR458793	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458793/ERR458793.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458793/120903_0219_D0PT7ACXX_7_SA-PE-047.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458793
PRJEB5348	SAMEA2400998	ERX425141	ERR458794	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458794/ERR458794.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458794/120903_0219_D0PT7ACXX_1_SA-PE-073.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458794
PRJEB5348	SAMEA2400999	ERX425142	ERR458795	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458795/ERR458795.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458795/120903_0219_D0PT7ACXX_2_SA-PE-073.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458795
PRJEB5348	SAMEA2401000	ERX425143	ERR458796	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458796/ERR458796.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458796/120903_0219_D0PT7ACXX_3_SA-PE-073.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458796
PRJEB5348	SAMEA2401001	ERX425144	ERR458797	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458797/ERR458797.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458797/120903_0219_D0PT7ACXX_4_SA-PE-073.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458797
PRJEB5348	SAMEA2401002	ERX425145	ERR458798	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458798/ERR458798.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458798/120903_0219_D0PT7ACXX_5_SA-PE-073.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458798
